Produto F,Descrição do Produto F,58,45.76
Produto G,Descrição do Produto G,195,15.16
Produto H,Descrição do Produto H,21,10.74
Produto I,Descrição do Produto I,55,31.52
Produto J,Descrição do Produto J,126,70.37
Produto K,Descrição do Produto K,19,42.12
Produto L,Descrição do Produto L,176,89.66
Produto M,Descrição do Produto M,144,83.95
Produto N,Descrição do Produto N,199,90.11
Produto O,Descrição do Produto O,164,88.08
Produto P,Descrição do Produto P,124,83.72
Produto Q,Descrição do Produto Q,191,28.57
Produto R,Descrição do Produto R,96,38.08
Produto S,Descrição do Produto S,92,26.37
Produto T,Descrição do Produto T,124,43.52
Produto U,Descrição do Produto U,100,46.54
Produto V,Descrição do Produto V,42,63.21
Produto W,Descrição do Produto W,189,40.42
Produto X,Descrição do Produto X,41,65.98
Produto Y,Descrição do Produto Y,99,73.38
Produto Z,Descrição do Produto Z,75,30.99
Produto A,Descrição do Produto A,37,95.75
Produto B,Descrição do Produto B,145,49.88
Produto C,Descrição do Produto C,111,96.04
Produto D,Descrição do Produto D,30,17.69
Produto E,Descrição do Produto E,74,51.23
Produto F,Descrição do Produto F,128,26.9
Produto G,Descrição do Produto G,135,56.96
Produto H,Descrição do Produto H,98,28.87
Produto I,Descrição do Produto I,116,51.28
Produto J,Descrição do Produto J,87,79.48
Produto K,Descrição do Produto K,150,41.67
Produto L,Descrição do Produto L,58,49.59
Produto M,Descrição do Produto M,80,88.7
Produto N,Descrição do Produto N,19,91.71
Produto O,Descrição do Produto O,53,9.1
Produto P,Descrição do Produto P,143,76.89
Produto Q,Descrição do Produto Q,124,90.31
Produto R,Descrição do Produto R,120,71.46
Produto S,Descrição do Produto S,164,55.25
Produto T,Descrição do Produto T,71,73.42
Produto U,Descrição do Produto U,23,35.0
Produto V,Descrição do Produto V,27,66.15
Produto W,Descrição do Produto W,26,90.47
Produto X,Descrição do Produto X,39,14.99
Produto Y,Descrição do Produto Y,93,98.83
Produto Z,Descrição do Produto Z,161,99.42
Produto A,Descrição do Produto A,171,10.52
Produto B,Descrição do Produto B,163,37.9
Produto C,Descrição do Produto C,174,9.17
Produto D,Descrição do Produto D,54,52.0
Produto E,Descrição do Produto E,150,63.55
Produto F,Descrição do Produto F,114,33.37
Produto G,Descrição do Produto G,76,90.03
Produto H,Descrição do Produto H,104,55.92
Produto I,Descrição do Produto I,23,26.37
Produto J,Descrição do Produto J,142,86.16
Produto K,Descrição do Produto K,21,31.33
Produto L,Descrição do Produto L,16,87.73
Produto M,Descrição do Produto M,28,42.27
Produto N,Descrição do Produto N,117,99.92
Produto O,Descrição do Produto O,88,56.57
Produto P,Descrição do Produto P,198,19.2
Produto Q,Descrição do Produto Q,80,71.41
Produto R,Descrição do Produto R,200,72.43
Produto S,Descrição do Produto S,154,64.36
Produto T,Descrição do Produto T,86,13.39
Produto U,Descrição do Produto U,143,45.54
Produto V,Descrição do Produto V,54,59.52
Produto W,Descrição do Produto W,182,36.67
Produto X,Descrição do Produto X,80,34.19
Produto Y,Descrição do Produto Y,123,8.9
Produto Z,Descrição do Produto Z,48,68.42
Produto A,Descrição do Produto A,114,29.8
Produto B,Descrição do Produto B,31,73.63
Produto C,Descrição do Produto C,152,30.61
Produto D,Descrição do Produto D,104,66.49
Produto E,Descrição do Produto E,113,75.79
Produto F,Descrição do Produto F,180,14.47
Produto G,Descrição do Produto G,180,88.05
Produto H,Descrição do Produto H,172,7.75
Produto I,Descrição do Produto I,171,91.98
Produto J,Descrição do Produto J,76,15.67
Produto K,Descrição do Produto K,78,56.31
Produto L,Descrição do Produto L,183,68.36
Produto M,Descrição do Produto M,42,90.04
Produto N,Descrição do Produto N,83,52.44
Produto O,Descrição do Produto O,120,52.59
Produto P,Descrição do Produto P,50,55.41
Produto Q,Descrição do Produto Q,153,63.49
Produto R,Descrição do Produto R,10,63.81
Produto S,Descrição do Produto S,162,54.91
Produto T,Descrição do Produto T,98,55.81
Produto U,Descrição do Produto U,75,15.52
Produto V,Descrição do Produto V,122,46.79
Produto W,Descrição do Produto W,132,17.35
Produto X,Descrição do Produto X,131,52.41
Produto Y,Descrição do Produto Y,40,56.84
Produto Z,Descrição do Produto Z,62,77.63
Produto A,Descrição do Produto A,113,96.47
Produto B,Descrição do Produto B,41,18.18
Produto C,Descrição do Produto C,90,51.05
Produto D,Descrição do Produto D,34,30.49
Produto E,Descrição do Produto E,107,32.86
Produto F,Descrição do Produto F,20,53.24
Produto G,Descrição do Produto G,148,42.29
Produto H,Descrição do Produto H,14,65.72
Produto I,Descrição do Produto I,78,12.99
Produto J,Descrição do Produto J,12,66.91
Produto K,Descrição do Produto K,108,43.2
Produto L,Descrição do Produto L,157,74.11
Produto M,Descrição do Produto M,63,42.0
Produto N,Descrição do Produto N,62,40.51
Produto O,Descrição do Produto O,44,40.02
Produto P,Descrição do Produto P,45,59.52
Produto Q,Descrição do Produto Q,159,52.65
Produto R,Descrição do Produto R,152,80.69
Produto S,Descrição do Produto S,87,49.33
Produto T,Descrição do Produto T,89,34.94
Produto U,Descrição do Produto U,33,18.63
Produto V,Descrição do Produto V,90,68.21
Produto W,Descrição do Produto W,14,24.66
Produto X,Descrição do Produto X,199,18.88
Produto Y,Descrição do Produto Y,112,45.69
Produto Z,Descrição do Produto Z,77,69.46
Produto A,Descrição do Produto A,152,45.18
Produto B,Descrição do Produto B,96,17.04
Produto C,Descrição do Produto C,75,28.21
Produto D,Descrição do Produto D,77,82.32
Produto E,Descrição do Produto E,31,77.93
Produto F,Descrição do Produto F,99,80.0
Produto G,Descrição do Produto G,22,66.24
Produto H,Descrição do Produto H,36,18.95
Produto I,Descrição do Produto I,159,32.23
Produto J,Descrição do Produto J,145,75.12
Produto K,Descrição do Produto K,155,81.78
Produto L,Descrição do Produto L,67,46.15
Produto M,Descrição do Produto M,174,34.26
Produto N,Descrição do Produto N,194,38.56
Produto O,Descrição do Produto O,173,67.92
Produto P,Descrição do Produto P,158,74.8
Produto Q,Descrição do Produto Q,69,59.27
Produto R,Descrição do Produto R,83,10.64
Produto S,Descrição do Produto S,55,24.24
Produto T,Descrição do Produto T,191,46.17
Produto U,Descrição do Produto U,20,18.98
Produto V,Descrição do Produto V,29,87.71
Produto W,Descrição do Produto W,66,99.29
Produto X,Descrição do Produto X,89,65.43
Produto Y,Descrição do Produto Y,73,29.08
Produto Z,Descrição do Produto Z,136,75.22
Produto A,Descrição do Produto A,199,56.7
Produto B,Descrição do Produto B,109,6.06
Produto C,Descrição do Produto C,23,26.67
Produto D,Descrição do Produto D,146,18.88
Produto E,Descrição do Produto E,14,69.55
Produto F,Descrição do Produto F,186,54.18
Produto G,Descrição do Produto G,13,89.68
Produto H,Descrição do Produto H,161,66.87
Produto I,Descrição do Produto I,146,90.1
Produto J,Descrição do Produto J,91,48.82
Produto K,Descrição do Produto K,10,56.46
Produto L,Descrição do Produto L,72,62.11
Produto M,Descrição do Produto M,100,53.82
Produto N,Descrição do Produto N,30,29.89
Produto O,Descrição do Produto O,185,86.51
Produto P,Descrição do Produto P,107,51.15
Produto Q,Descrição do Produto Q,99,57.17
Produto R,Descrição do Produto R,60,17.05
Produto S,Descrição do Produto S,169,58.8
Produto T,Descrição do Produto T,28,69.56
Produto U,Descrição do Produto U,62,65.13
Produto V,Descrição do Produto V,137,51.99
Produto W,Descrição do Produto W,129,19.0
Produto X,Descrição do Produto X,82,14.09
Produto Y,Descrição do Produto Y,137,40.59
Produto Z,Descrição do Produto Z,74,10.06
Produto A,Descrição do Produto A,112,82.84
Produto B,Descrição do Produto B,24,91.04
Produto C,Descrição do Produto C,109,95.6
Produto D,Descrição do Produto D,140,64.55
Produto E,Descrição do Produto E,197,23.46
Produto F,Descrição do Produto F,167,57.46
Produto G,Descrição do Produto G,43,84.04
Produto H,Descrição do Produto H,94,97.13
Produto I,Descrição do Produto I,183,84.14
Produto J,Descrição do Produto J,71,36.98
Produto K,Descrição do Produto K,60,48.8
Produto L,Descrição do Produto L,123,19.77
Produto M,Descrição do Produto M,189,71.34
Produto N,Descrição do Produto N,88,26.1
Produto O,Descrição do Produto O,91,27.52
Produto P,Descrição do Produto P,56,49.07
Produto Q,Descrição do Produto Q,125,13.53
Produto R,Descrição do Produto R,74,99.78
Produto S,Descrição do Produto S,43,57.1
Produto T,Descrição do Produto T,116,49.27
Produto U,Descrição do Produto U,196,90.21
Produto V,Descrição do Produto V,66,14.52
Produto W,Descrição do Produto W,179,43.68
Produto X,Descrição do Produto X,17,57.18
Produto Y,Descrição do Produto Y,56,13.99
Produto Z,Descrição do Produto Z,118,36.35
Produto A,Descrição do Produto A,146,35.68
Produto B,Descrição do Produto B,19,88.16
Produto C,Descrição do Produto C,98,35.34
Produto D,Descrição do Produto D,174,79.91
Produto E,Descrição do Produto E,67,77.82
Produto F,Descrição do Produto F,44,32.42
Produto G,Descrição do Produto G,163,74.85
Produto H,Descrição do Produto H,75,44.07
Produto I,Descrição do Produto I,152,39.66
Produto J,Descrição do Produto J,136,82.75
Produto K,Descrição do Produto K,35,86.13
Produto L,Descrição do Produto L,29,9.33
Produto M,Descrição do Produto M,115,59.92
Produto N,Descrição do Produto N,169,93.29
Produto O,Descrição do Produto O,123,14.06
Produto P,Descrição do Produto P,148,20.78
Produto Q,Descrição do Produto Q,145,85.66
Produto R,Descrição do Produto R,25,11.31
Produto S,Descrição do Produto S,40,34.23
Produto T,Descrição do Produto T,149,87.32
Produto U,Descrição do Produto U,89,32.1
Produto V,Descrição do Produto V,80,32.1
Produto W,Descrição do Produto W,159,16.89
Produto X,Descrição do Produto X,88,40.23
Produto Y,Descrição do Produto Y,70,37.28
Produto Z,Descrição do Produto Z,27,9.36
Produto A,Descrição do Produto A,200,69.14
Produto B,Descrição do Produto B,112,32.45
Produto C,Descrição do Produto C,158,80.57
Produto D,Descrição do Produto D,68,66.98
Produto E,Descrição do Produto E,69,7.28
Produto F,Descrição do Produto F,180,95.17
Produto G,Descrição do Produto G,146,17.99
Produto H,Descrição do Produto H,139,77.24
Produto I,Descrição do Produto I,80,88.89
Produto J,Descrição do Produto J,61,94.12
Produto K,Descrição do Produto K,168,41.9
Produto L,Descrição do Produto L,63,72.57
Produto M,Descrição do Produto M,155,27.91
Produto N,Descrição do Produto N,105,43.51
Produto O,Descrição do Produto O,66,24.39
Produto P,Descrição do Produto P,23,99.78
Produto Q,Descrição do Produto Q,148,56.93
Produto R,Descrição do Produto R,178,88.81
Produto S,Descrição do Produto S,136,33.77
Produto T,Descrição do Produto T,27,77.85
Produto U,Descrição do Produto U,89,40.71
Produto V,Descrição do Produto V,49,30.33
Produto W,Descrição do Produto W,83,56.7
Produto X,Descrição do Produto X,27,35.68
Produto Y,Descrição do Produto Y,84,90.56
Produto Z,Descrição do Produto Z,184,28.51
Produto A,Descrição do Produto A,30,22.22
Produto B,Descrição do Produto B,162,89.05
Produto C,Descrição do Produto C,51,29.33
Produto D,Descrição do Produto D,130,73.08
Produto E,Descrição do Produto E,26,65.7
Produto F,Descrição do Produto F,161,13.05
Produto G,Descrição do Produto G,155,27.38
Produto H,Descrição do Produto H,164,40.97
Produto I,Descrição do Produto I,67,70.74
Produto J,Descrição do Produto J,183,8.23
Produto K,Descrição do Produto K,139,5.3
Produto L,Descrição do Produto L,162,54.39
Produto M,Descrição do Produto M,179,67.59
Produto N,Descrição do Produto N,143,40.13
Produto O,Descrição do Produto O,81,40.7
Produto P,Descrição do Produto P,173,92.66
Produto Q,Descrição do Produto Q,178,99.82
Produto R,Descrição do Produto R,196,41.89
Produto S,Descrição do Produto S,134,90.73
Produto T,Descrição do Produto T,11,20.91
Produto U,Descrição do Produto U,11,40.14
Produto V,Descrição do Produto V,31,85.77
Produto W,Descrição do Produto W,113,68.36
Produto X,Descrição do Produto X,65,70.44
Produto Y,Descrição do Produto Y,145,85.39
Produto Z,Descrição do Produto Z,149,51.71
Produto A,Descrição do Produto A,91,59.71
Produto B,Descrição do Produto B,119,81.64
Produto C,Descrição do Produto C,19,77.33
Produto D,Descrição do Produto D,64,57.46
Produto E,Descrição do Produto E,93,9.62
Produto F,Descrição do Produto F,151,82.2
Produto G,Descrição do Produto G,66,72.12
Produto H,Descrição do Produto H,173,94.8
Produto I,Descrição do Produto I,168,47.83
Produto J,Descrição do Produto J,168,36.43
Produto K,Descrição do Produto K,121,58.56
Produto L,Descrição do Produto L,169,81.69
Produto M,Descrição do Produto M,112,14.52
Produto N,Descrição do Produto N,16,16.55
Produto O,Descrição do Produto O,58,99.78
Produto P,Descrição do Produto P,59,76.18
Produto Q,Descrição do Produto Q,25,42.33
Produto R,Descrição do Produto R,90,98.53
Produto S,Descrição do Produto S,148,69.48
Produto T,Descrição do Produto T,89,10.27
Produto U,Descrição do Produto U,63,88.8
Produto V,Descrição do Produto V,101,70.83
Produto W,Descrição do Produto W,125,97.63
Produto X,Descrição do Produto X,167,99.04
Produto Y,Descrição do Produto Y,74,83.19
Produto Z,Descrição do Produto Z,175,10.65
Produto A,Descrição do Produto A,200,67.49
Produto B,Descrição do Produto B,119,39.32
Produto C,Descrição do Produto C,18,40.85
Produto D,Descrição do Produto D,105,11.59
Produto E,Descrição do Produto E,193,92.06
Produto F,Descrição do Produto F,165,9.14
Produto G,Descrição do Produto G,38,70.15
Produto H,Descrição do Produto H,192,59.04
Produto I,Descrição do Produto I,44,95.94
Produto J,Descrição do Produto J,97,97.95
Produto K,Descrição do Produto K,120,74.0
Produto L,Descrição do Produto L,62,9.54
Produto M,Descrição do Produto M,51,70.27
Produto N,Descrição do Produto N,59,59.41
Produto O,Descrição do Produto O,183,86.54
Produto P,Descrição do Produto P,70,43.6
Produto Q,Descrição do Produto Q,54,44.27
Produto R,Descrição do Produto R,191,66.61
Produto S,Descrição do Produto S,163,61.49
Produto T,Descrição do Produto T,82,70.67
Produto U,Descrição do Produto U,187,12.74
Produto V,Descrição do Produto V,90,73.82
Produto W,Descrição do Produto W,38,27.67
Produto X,Descrição do Produto X,55,89.69
Produto Y,Descrição do Produto Y,13,44.21
Produto Z,Descrição do Produto Z,61,67.48
Produto A,Descrição do Produto A,29,9.83
Produto B,Descrição do Produto B,99,86.52
Produto C,Descrição do Produto C,15,61.35
Produto D,Descrição do Produto D,48,5.78
Produto E,Descrição do Produto E,94,11.13
Produto F,Descrição do Produto F,50,21.26
Produto G,Descrição do Produto G,128,24.47
Produto H,Descrição do Produto H,63,73.49
Produto I,Descrição do Produto I,190,88.37
Produto J,Descrição do Produto J,42,68.78
Produto K,Descrição do Produto K,140,49.79
Produto L,Descrição do Produto L,94,48.83
Produto M,Descrição do Produto M,29,57.39
Produto N,Descrição do Produto N,67,85.21
Produto O,Descrição do Produto O,94,12.88
Produto P,Descrição do Produto P,13,94.67
Produto Q,Descrição do Produto Q,113,52.36
Produto R,Descrição do Produto R,38,24.04
Produto S,Descrição do Produto S,110,88.09
Produto T,Descrição do Produto T,115,89.58
Produto U,Descrição do Produto U,156,92.07
Produto V,Descrição do Produto V,185,57.46
Produto W,Descrição do Produto W,125,33.09
